Note that the water temp is 1 hour ahead of the tags time
AT	3/24/2023	16:31:29	,5s,	32.7	C	
AT	3/24/2023	16:31:34	,5s,	32.7	C	
AT	3/24/2023	16:31:39	,5s,	32.7	C	
AT	3/24/2023	16:31:44	,5s,	32.7	C	
AT	3/24/2023	16:31:49	,5s,	32.7	C	
AT	3/24/2023	16:31:54	,5s,	32.7	C	
AT	3/24/2023	16:31:59	,5s,	32.7	C	
AT	3/24/2023	16:32:04	,5s,	32.7	C	
AT	3/24/2023	16:32:09	,5s,	32.7	C	
AT	3/24/2023	16:32:14	,5s,	32.7	C	
AT	3/24/2023	16:32:19	,5s,	32.7	C	
AT	3/24/2023	16:32:24	,5s,	32.7	C	
AT	3/24/2023	16:32:29	,5s,	32.7	C	
AT	3/24/2023	16:32:34	,5s,	32.7	C	
AT	3/24/2023	16:32:39	,5s,	32.7	C	
AT	3/24/2023	16:32:44	,5s,	32.8	C	
AT	3/24/2023	16:32:49	,5s,	32.8	C	
AT	3/24/2023	16:32:54	,5s,	32.8	C	
AT	3/24/2023	16:32:59	,5s,	32.8	C	
AT	3/24/2023	16:33:04	,5s,	32.8	C	
AT	3/24/2023	16:33:09	,5s,	32.8	C	
AT	3/24/2023	16:33:14	,5s,	32.8	C	
AT	3/24/2023	16:33:19	,5s,	32.8	C	
AT	3/24/2023	16:33:24	,5s,	32.8	C	
AT	3/24/2023	16:33:29	,5s,	32.8	C	
AT	3/24/2023	16:33:34	,5s,	32.8	C	
AT	3/24/2023	16:33:39	,5s,	32.8	C	
AT	3/24/2023	16:33:44	,5s,	32.8	C	
AT	3/24/2023	16:33:49	,5s,	32.8	C	
AT	3/24/2023	16:33:54	,5s,	32.8	C	
AT	3/24/2023	16:33:59	,5s,	32.9	C	
AT	3/24/2023	16:34:04	,5s,	32.9	C	
AT	3/24/2023	16:34:09	,5s,	32.9	C	
AT	3/24/2023	16:34:14	,5s,	32.9	C	
AT	3/24/2023	16:34:19	,5s,	32.9	C	
AT	3/24/2023	16:34:24	,5s,	32.9	C	
AT	3/24/2023	16:34:29	,5s,	32.9	C	
AT	3/24/2023	16:34:34	,5s,	32.9	C	
AT	3/24/2023	16:34:39	,5s,	32.9	C	
AT	3/24/2023	16:34:44	,5s,	32.9	C	
AT	3/24/2023	16:34:49	,5s,	32.9	C	
AT	3/24/2023	16:34:54	,5s,	32.9	C	
AT	3/24/2023	16:34:59	,5s,	32.9	C	
AT	3/24/2023	16:35:04	,5s,	32.9	C	
AT	3/24/2023	16:35:09	,5s,	32.9	C	
AT	3/24/2023	16:35:14	,5s,	32.9	C	
AT	3/24/2023	16:35:19	,5s,	32.9	C	
AT	3/24/2023	16:35:24	,5s,	32.9	C	
